customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn
CUST_5910,Male,0,38,One Year,69.97,2658.86,UPI,323.4,Stable,2,0
CUST_5911,Male,0,25,One Year,86.86,2171.5,Debit Card,326.6,Stable,0,0
CUST_5912,Female,0,13,Month-to-Month,108.64,1412.32,Credit Card,280.7,Stable,1,0
CUST_5913,Male,0,55,Month-to-Month,69.74,3835.7,Net Banking,182.8,Decreasing,1,1
CUST_5914,Male,1,18,One Year,72.58,1306.44,UPI,285.4,Increasing,1,0
CUST_5915,Female,1,21,Month-to-Month,110.76,2325.96,Credit Card,257.5,Stable,3,1
CUST_5916,Male,0,55,Month-to-Month,32.41,1782.55,Credit Card,231.3,Stable,1,0
CUST_5917,Male,0,36,Month-to-Month,44.84,1614.24,UPI,301.7,Decreasing,1,1
CUST_5918,Female,0,30,Month-to-Month,39.38,1181.4,Net Banking,143.7,Decreasing,1,0
CUST_5919,Male,0,13,Month-to-Month,42.88,557.44,Credit Card,253.5,Stable,3,1
CUST_5920,Male,0,26,Month-to-Month,46.89,1219.14,Net Banking,231.1,Stable,1,0
CUST_5921,Male,0,27,Month-to-Month,100.82,2722.14,Credit Card,216.0,Decreasing,0,1
CUST_5922,Male,0,27,One Year,108.01,2916.27,Net Banking,357.9,Increasing,3,0
CUST_5923,Male,0,18,Month-to-Month,79.51,1431.18,Net Banking,312.4,Stable,2,1
CUST_5924,Female,0,10,Two Year,94.51,945.1,UPI,346.9,Increasing,0,0
CUST_5925,Female,0,40,Month-to-Month,90.44,3617.6,Credit Card,342.8,Increasing,2,0
CUST_5926,Female,0,12,Month-to-Month,70.04,840.48,UPI,201.4,Stable,3,0
CUST_5927,Female,0,20,Month-to-Month,93.17,1863.4,Debit Card,409.4,Decreasing,0,1
CUST_5928,Male,0,1,One Year,88.93,88.93,Net Banking,252.3,Decreasing,2,0
CUST_5929,Male,0,36,One Year,86.16,3101.76,Credit Card,412.9,Decreasing,0,0
CUST_5930,Male,1,8,One Year,72.24,577.92,UPI,261.8,Increasing,1,0
CUST_5931,Male,1,27,Two Year,74.68,2016.36,Debit Card,172.7,Decreasing,0,0
CUST_5932,Male,0,6,One Year,65.76,394.56,Net Banking,195.0,Decreasing,2,1
CUST_5933,Female,0,16,Two Year,26.0,416.0,Credit Card,394.9,Stable,3,0
CUST_5934,Female,0,15,Month-to-Month,68.4,1026.0,UPI,354.4,Stable,1,0
CUST_5935,Male,0,8,Month-to-Month,71.35,570.8,Credit Card,225.3,Decreasing,2,1
CUST_5936,Male,0,23,Month-to-Month,47.65,1095.95,Net Banking,321.8,Increasing,1,1
CUST_5937,Male,1,5,One Year,58.02,290.1,Debit Card,397.2,Stable,0,1
CUST_5938,Female,0,33,Month-to-Month,87.52,2888.16,Net Banking,462.9,Stable,2,0
CUST_5939,Male,0,34,One Year,91.92,3125.28,Credit Card,315.2,Stable,2,0
CUST_5940,Male,0,9,Month-to-Month,28.49,256.41,Net Banking,332.2,Decreasing,0,1
CUST_5941,Male,0,48,Month-to-Month,52.6,2524.8,UPI,283.7,Stable,0,1
CUST_5942,Female,0,17,Month-to-Month,89.9,1528.3,Credit Card,301.3,Stable,2,0
CUST_5943,Male,0,8,Month-to-Month,38.38,307.04,Credit Card,357.5,Decreasing,1,0
CUST_5944,Female,0,3,Month-to-Month,66.74,200.22,Credit Card,191.5,Decreasing,0,0
CUST_5945,Female,0,46,Month-to-Month,38.87,1788.02,Debit Card,365.0,Stable,1,0
CUST_5946,Female,0,10,Month-to-Month,47.77,477.7,Debit Card,261.2,Stable,2,0
CUST_5947,Female,0,14,One Year,78.82,1103.48,Credit Card,226.2,Stable,1,0
CUST_5948,Female,1,13,Month-to-Month,85.69,1113.97,Debit Card,226.5,Decreasing,2,0
CUST_5949,Female,0,39,Month-to-Month,96.19,3751.41,Debit Card,490.3,Increasing,0,1
CUST_5950,Male,1,28,Month-to-Month,139.91,3917.48,UPI,429.7,Stable,0,0
CUST_5951,Male,0,21,Two Year,65.26,1370.46,Debit Card,213.7,Increasing,2,0
CUST_5952,Male,0,5,Month-to-Month,66.54,332.7,Debit Card,327.1,Stable,0,1
CUST_5953,Female,0,56,Two Year,102.01,5712.56,Debit Card,323.0,Increasing,0,0
CUST_5954,Male,0,29,Month-to-Month,98.15,2846.35,Credit Card,473.4,Stable,2,1
CUST_5955,Female,1,29,Two Year,83.62,2424.98,Credit Card,256.0,Decreasing,0,0
CUST_5956,Female,1,6,Month-to-Month,60.37,362.22,Debit Card,77.7,Decreasing,3,1
CUST_5957,Female,0,7,Month-to-Month,88.53,619.71,UPI,287.9,Increasing,2,1
CUST_5958,Male,0,21,One Year,55.28,1160.88,Debit Card,272.8,Stable,2,0
CUST_5959,Female,0,21,Two Year,53.51,1123.71,UPI,345.7,Stable,0,0
CUST_5960,Female,1,8,Two Year,76.93,615.44,Net Banking,385.9,Stable,1,0
CUST_5961,Male,0,6,One Year,121.72,730.32,UPI,414.5,Decreasing,0,0
CUST_5962,Male,0,12,Month-to-Month,62.9,754.8,Debit Card,411.2,Increasing,1,0
CUST_5963,Female,0,15,Month-to-Month,71.47,1072.05,UPI,365.0,Increasing,1,1
CUST_5964,Female,0,5,Month-to-Month,30.6,153.0,UPI,405.1,Increasing,1,0
CUST_5965,Male,1,30,Month-to-Month,47.37,1421.1,UPI,163.3,Increasing,3,0
CUST_5966,Male,0,31,Month-to-Month,79.09,2451.79,Net Banking,274.3,Increasing,0,0
CUST_5967,Male,0,27,Month-to-Month,81.97,2213.19,Debit Card,300.6,Decreasing,1,0
CUST_5968,Female,0,5,Two Year,118.51,592.55,UPI,345.5,Increasing,1,0
CUST_5969,Male,0,12,Month-to-Month,43.83,525.96,Debit Card,237.1,Increasing,2,0
CUST_5970,Male,0,34,Month-to-Month,73.44,2496.96,Net Banking,232.9,Stable,1,0
CUST_5971,Male,0,22,Month-to-Month,58.66,1290.52,Credit Card,264.5,Decreasing,1,1
CUST_5972,Female,1,48,Month-to-Month,77.11,3701.28,Debit Card,343.6,Decreasing,2,0
CUST_5973,Male,0,44,Month-to-Month,56.62,2491.28,Credit Card,50.0,Stable,1,0
CUST_5974,Male,0,19,Month-to-Month,26.65,506.35,Net Banking,298.1,Increasing,1,1
CUST_5975,Male,0,11,Two Year,86.04,946.44,Net Banking,227.8,Increasing,2,0
CUST_5976,Male,0,33,Month-to-Month,51.45,1697.85,Credit Card,214.1,Stable,2,0
CUST_5977,Male,1,35,Month-to-Month,64.15,2245.25,Debit Card,333.2,Increasing,3,1
CUST_5978,Female,0,38,Month-to-Month,71.69,2724.22,Credit Card,314.4,Decreasing,0,0
CUST_5979,Female,0,22,Month-to-Month,69.36,1525.92,Net Banking,320.4,Decreasing,1,0
CUST_5980,Female,0,10,Month-to-Month,20.0,200.0,Net Banking,316.9,Increasing,1,1
CUST_5981,Male,0,27,Month-to-Month,30.18,814.86,Debit Card,440.0,Stable,3,0
CUST_5982,Female,0,28,Month-to-Month,63.07,1765.96,Debit Card,417.8,Decreasing,0,0
CUST_5983,Female,1,32,One Year,127.59,4082.88,UPI,160.7,Decreasing,2,1
CUST_5984,Female,0,13,One Year,46.67,606.71,Credit Card,251.2,Decreasing,0,0
CUST_5985,Male,0,27,Month-to-Month,60.65,1637.55,Debit Card,263.1,Decreasing,1,1
CUST_5986,Male,0,4,One Year,103.63,414.52,Debit Card,148.1,Stable,1,0
CUST_5987,Female,0,34,Month-to-Month,87.61,2978.74,Credit Card,572.5,Stable,1,1
CUST_5988,Female,0,21,Month-to-Month,80.59,1692.39,Net Banking,310.3,Decreasing,1,1
CUST_5989,Male,1,11,Month-to-Month,73.03,803.33,Credit Card,181.5,Stable,0,0
CUST_5990,Male,0,47,One Year,22.41,1053.27,Credit Card,406.7,Stable,0,0
CUST_5991,Female,0,14,Month-to-Month,30.5,427.0,Net Banking,313.4,Decreasing,3,1
CUST_5992,Male,0,22,One Year,47.11,1036.42,Credit Card,224.1,Decreasing,1,0
CUST_5993,Female,0,12,One Year,60.02,720.24,Debit Card,369.7,Stable,2,0
CUST_5994,Male,0,20,Two Year,100.17,2003.4,Credit Card,391.7,Stable,1,0
CUST_5995,Female,1,28,Month-to-Month,70.81,1982.68,Debit Card,369.2,Increasing,3,0
CUST_5996,Female,0,13,Month-to-Month,54.09,703.17,Net Banking,354.8,Decreasing,1,0
CUST_5997,Male,1,17,Month-to-Month,62.98,1070.66,Credit Card,229.3,Stable,1,1
CUST_5998,Female,0,34,Two Year,104.36,3548.24,UPI,135.7,Stable,3,0
CUST_5999,Female,0,2,One Year,73.19,146.38,Credit Card,179.7,Stable,1,1
CUST_6000,Female,0,35,Two Year,86.69,3034.15,Credit Card,252.4,Stable,1,0
CUST_6001,Male,0,40,Month-to-Month,57.9,2316.0,Debit Card,126.6,Stable,4,0
CUST_6002,Male,0,7,Month-to-Month,21.81,152.67,Debit Card,480.2,Increasing,4,1
CUST_6003,Male,0,3,Month-to-Month,86.35,259.05,UPI,200.5,Decreasing,1,1
CUST_6004,Female,0,6,Two Year,78.07,468.42,UPI,281.1,Increasing,2,1
CUST_6005,Male,0,9,Two Year,94.19,847.71,Net Banking,313.6,Increasing,1,0
CUST_6006,Female,1,6,Month-to-Month,72.1,432.6,Net Banking,410.2,Increasing,0,1
CUST_6007,Female,0,30,Month-to-Month,130.5,3915.0,Credit Card,348.8,Stable,1,0
CUST_6008,Male,1,17,One Year,46.45,789.65,Debit Card,319.7,Stable,2,0
CUST_6009,Male,0,24,Month-to-Month,42.82,1027.68,Credit Card,533.7,Decreasing,2,1
CUST_6010,Female,0,38,Two Year,65.41,2485.58,Debit Card,460.9,Increasing,1,0
CUST_6011,Female,0,32,Month-to-Month,62.62,2003.84,Net Banking,339.5,Decreasing,2,0
CUST_6012,Male,0,54,Month-to-Month,65.12,3516.48,Debit Card,329.0,Increasing,0,0
CUST_6013,Male,1,43,One Year,67.54,2904.22,Debit Card,286.8,Stable,1,0
CUST_6014,Male,0,16,One Year,61.97,991.52,Net Banking,372.7,Decreasing,2,0
CUST_6015,Female,1,27,Month-to-Month,56.37,1521.99,Net Banking,262.9,Stable,3,0
CUST_6016,Female,1,56,Two Year,45.23,2532.88,Debit Card,226.0,Decreasing,3,0
CUST_6017,Female,0,14,Two Year,83.9,1174.6,UPI,439.4,Stable,3,0
CUST_6018,Female,1,29,Month-to-Month,99.79,2893.91,Debit Card,223.5,Decreasing,1,0
CUST_6019,Female,0,67,One Year,150.0,10050.0,Net Banking,296.4,Stable,1,1
CUST_6020,Male,1,31,One Year,79.22,2455.82,UPI,261.2,Stable,0,0
CUST_6021,Male,0,8,Month-to-Month,98.22,785.76,UPI,293.3,Increasing,2,1
CUST_6022,Female,0,3,Two Year,75.42,226.26,Credit Card,320.2,Increasing,2,1
CUST_6023,Female,1,9,Month-to-Month,87.65,788.85,Net Banking,300.6,Stable,4,1
CUST_6024,Male,0,17,Month-to-Month,68.2,1159.4,Credit Card,212.4,Stable,2,0
CUST_6025,Male,0,63,Two Year,62.78,3955.14,Net Banking,259.2,Decreasing,2,0
CUST_6026,Male,0,39,Month-to-Month,64.07,2498.73,UPI,365.4,Decreasing,2,0
CUST_6027,Male,0,14,One Year,117.41,1643.74,UPI,322.4,Decreasing,2,0
CUST_6028,Female,0,8,Month-to-Month,114.57,916.56,Net Banking,339.5,Stable,1,1
CUST_6029,Male,0,8,Two Year,49.06,392.48,UPI,390.4,Stable,2,0
CUST_6030,Female,0,72,One Year,82.5,5940.0,Net Banking,353.9,Increasing,0,0
CUST_6031,Male,0,7,Two Year,63.45,444.15,Debit Card,240.1,Stable,2,0
CUST_6032,Male,0,35,Two Year,114.83,4019.05,Net Banking,332.5,Increasing,2,0
CUST_6033,Male,0,33,Month-to-Month,40.33,1330.89,Net Banking,330.1,Stable,0,0
CUST_6034,Female,0,16,Month-to-Month,98.45,1575.2,Debit Card,141.3,Stable,1,0
CUST_6035,Female,0,7,One Year,72.5,507.5,UPI,132.8,Increasing,1,1
CUST_6036,Male,1,27,Two Year,23.62,637.74,UPI,344.5,Decreasing,2,0
CUST_6037,Female,0,60,Month-to-Month,118.04,7082.4,UPI,243.7,Stable,1,0
CUST_6038,Female,0,6,Two Year,26.73,160.38,Credit Card,253.8,Increasing,2,0
CUST_6039,Male,1,21,Month-to-Month,44.5,934.5,Credit Card,327.4,Decreasing,1,1
CUST_6040,Male,0,32,Two Year,38.92,1245.44,Net Banking,301.5,Stable,2,0
CUST_6041,Female,0,57,Month-to-Month,102.54,5844.78,Net Banking,294.3,Increasing,1,0
CUST_6042,Female,0,2,Month-to-Month,54.76,109.52,Net Banking,449.6,Stable,3,0
CUST_6043,Female,1,29,Month-to-Month,40.93,1186.97,Debit Card,275.0,Decreasing,1,1
CUST_6044,Male,0,56,Month-to-Month,85.33,4778.48,Debit Card,326.0,Decreasing,0,0
CUST_6045,Male,0,35,Month-to-Month,42.28,1479.8,Credit Card,241.1,Increasing,0,0
CUST_6046,Female,0,11,Month-to-Month,81.64,898.04,Debit Card,403.5,Decreasing,3,1
CUST_6047,Male,0,21,Month-to-Month,79.12,1661.52,Net Banking,333.7,Stable,2,0
CUST_6048,Male,0,39,One Year,76.33,2976.87,Debit Card,476.1,Increasing,0,0
CUST_6049,Female,0,41,Month-to-Month,21.31,873.71,Net Banking,314.3,Decreasing,0,0
CUST_6050,Female,0,35,Month-to-Month,99.07,3467.45,UPI,330.9,Stable,0,1
CUST_6051,Male,0,23,Two Year,106.64,2452.72,UPI,296.0,Stable,0,0
CUST_6052,Male,0,18,One Year,93.72,1686.96,Credit Card,457.3,Stable,1,0
CUST_6053,Female,0,43,Month-to-Month,89.0,3827.0,Net Banking,336.9,Stable,1,0
CUST_6054,Male,0,28,Two Year,65.7,1839.6,UPI,291.8,Decreasing,4,0
CUST_6055,Male,1,22,Two Year,113.17,2489.74,Net Banking,210.6,Stable,3,1
CUST_6056,Female,0,11,Two Year,35.37,389.07,Debit Card,79.4,Increasing,2,1
CUST_6057,Female,0,10,Two Year,20.0,200.0,UPI,309.2,Decreasing,2,0
CUST_6058,Male,1,19,One Year,101.19,1922.61,Debit Card,269.7,Increasing,0,0
CUST_6059,Male,0,31,Month-to-Month,26.16,810.96,Net Banking,50.0,Decreasing,0,0
CUST_6060,Male,0,29,One Year,97.47,2826.63,Credit Card,259.0,Stable,2,0
CUST_6061,Female,0,28,One Year,34.52,966.56,UPI,196.0,Increasing,1,0
CUST_6062,Male,0,21,Month-to-Month,86.03,1806.63,Credit Card,466.7,Stable,0,0
CUST_6063,Male,1,40,Month-to-Month,51.51,2060.4,UPI,293.7,Stable,1,0
CUST_6064,Female,0,45,Month-to-Month,79.84,3592.8,UPI,423.7,Increasing,0,1
CUST_6065,Female,0,7,One Year,105.28,736.96,UPI,345.1,Increasing,0,0
CUST_6066,Male,0,12,Month-to-Month,49.06,588.72,Credit Card,401.7,Decreasing,2,1
CUST_6067,Female,0,72,One Year,111.42,8022.24,UPI,530.1,Stable,1,0
CUST_6068,Female,0,18,Two Year,70.44,1267.92,Debit Card,381.7,Increasing,3,0
CUST_6069,Male,0,18,Month-to-Month,72.92,1312.56,Net Banking,600.0,Stable,0,0
CUST_6070,Female,0,10,Two Year,99.65,996.5,UPI,362.4,Increasing,1,0
CUST_6071,Female,0,41,Month-to-Month,102.83,4216.03,UPI,422.0,Increasing,2,0
CUST_6072,Male,1,72,Month-to-Month,68.36,4921.92,Debit Card,266.6,Increasing,0,0
CUST_6073,Female,0,10,Month-to-Month,31.68,316.8,Credit Card,157.3,Decreasing,1,1
CUST_6074,Male,0,42,Month-to-Month,71.26,2992.92,Credit Card,50.0,Increasing,0,1
CUST_6075,Male,0,9,Month-to-Month,32.39,291.51,Debit Card,388.4,Stable,2,1
CUST_6076,Female,0,38,Two Year,67.79,2576.02,UPI,251.4,Increasing,1,0
CUST_6077,Female,0,9,One Year,61.21,550.89,Debit Card,266.0,Stable,1,0
CUST_6078,Female,0,2,Two Year,33.94,67.88,Debit Card,264.5,Stable,3,0
CUST_6079,Male,0,72,One Year,47.89,3448.08,Net Banking,233.3,Stable,2,0
CUST_6080,Female,0,14,Month-to-Month,101.94,1427.16,Net Banking,465.7,Stable,0,1
CUST_6081,Male,1,5,Month-to-Month,61.91,309.55,UPI,211.8,Stable,0,0
CUST_6082,Female,0,23,One Year,58.53,1346.19,Debit Card,348.9,Decreasing,0,0
CUST_6083,Female,0,31,One Year,83.44,2586.64,Credit Card,348.9,Stable,2,0
CUST_6084,Female,0,44,Month-to-Month,110.98,4883.12,Credit Card,151.6,Stable,1,0
CUST_6085,Male,0,17,Two Year,55.41,941.97,Net Banking,357.7,Decreasing,5,0
CUST_6086,Female,0,16,One Year,99.25,1588.0,Credit Card,185.0,Increasing,0,0
CUST_6087,Female,1,14,Two Year,69.96,979.44,Debit Card,291.0,Decreasing,2,1
CUST_6088,Male,0,21,One Year,118.29,2484.09,Net Banking,261.6,Decreasing,0,0
CUST_6089,Male,0,34,Month-to-Month,96.67,3286.78,Net Banking,305.3,Stable,0,0
CUST_6090,Female,0,26,One Year,60.88,1582.88,UPI,360.2,Stable,1,0
CUST_6091,Female,1,13,Month-to-Month,76.93,1000.09,Net Banking,211.9,Increasing,1,0
CUST_6092,Female,0,20,One Year,49.97,999.4,Net Banking,241.7,Stable,1,0
CUST_6093,Male,0,6,Month-to-Month,74.07,444.42,Credit Card,137.4,Stable,3,1
CUST_6094,Male,0,17,Month-to-Month,49.31,838.27,Net Banking,191.2,Increasing,2,0
CUST_6095,Male,0,15,Month-to-Month,52.76,791.4,Net Banking,376.0,Increasing,1,0
CUST_6096,Male,0,44,Month-to-Month,99.26,4367.44,UPI,262.9,Decreasing,0,0
CUST_6097,Female,0,23,Month-to-Month,75.71,1741.33,UPI,391.0,Increasing,1,1
CUST_6098,Male,0,18,Two Year,79.08,1423.44,Net Banking,204.9,Decreasing,0,0
CUST_6099,Male,0,19,Month-to-Month,57.58,1094.02,Credit Card,222.9,Stable,1,0
CUST_6100,Male,1,17,Month-to-Month,62.27,1058.59,Debit Card,410.4,Stable,0,0
CUST_6101,Female,0,8,Month-to-Month,61.11,488.88,Credit Card,322.9,Decreasing,2,1
CUST_6102,Female,1,33,One Year,55.27,1823.91,Debit Card,150.9,Increasing,1,0
CUST_6103,Male,0,1,Month-to-Month,54.32,54.32,UPI,243.4,Decreasing,0,1
CUST_6104,Male,0,13,Month-to-Month,48.37,628.81,Net Banking,386.1,Decreasing,0,1
CUST_6105,Female,0,10,Month-to-Month,35.46,354.6,Credit Card,283.2,Stable,1,1
CUST_6106,Female,0,14,Two Year,68.11,953.54,Credit Card,421.7,Stable,0,0
CUST_6107,Female,0,33,One Year,46.2,1524.6,Debit Card,170.7,Increasing,2,0
CUST_6108,Female,0,18,Month-to-Month,111.51,2007.18,Debit Card,421.3,Decreasing,2,0
CUST_6109,Female,0,20,Month-to-Month,36.56,731.2,Net Banking,181.8,Decreasing,1,1
CUST_6110,Female,0,31,One Year,59.9,1856.9,Net Banking,324.5,Stable,1,0
CUST_6111,Female,0,30,Month-to-Month,88.35,2650.5,UPI,394.7,Stable,0,1
CUST_6112,Female,0,28,Two Year,20.0,560.0,Net Banking,313.0,Stable,1,0
CUST_6113,Male,0,20,Month-to-Month,89.35,1787.0,Credit Card,357.2,Stable,1,0
CUST_6114,Male,0,42,Month-to-Month,49.39,2074.38,Credit Card,402.5,Stable,1,1
CUST_6115,Male,0,10,Month-to-Month,42.97,429.7,Credit Card,347.5,Increasing,1,0
CUST_6116,Male,1,18,One Year,84.62,1523.16,Debit Card,268.8,Increasing,0,0
CUST_6117,Male,1,14,Month-to-Month,87.47,1224.58,Net Banking,277.2,Decreasing,0,1
CUST_6118,Male,0,15,Month-to-Month,42.35,635.25,Net Banking,215.4,Stable,2,0
CUST_6119,Female,0,9,Two Year,61.62,554.58,Debit Card,178.3,Stable,2,1
CUST_6120,Female,0,36,Month-to-Month,100.21,3607.56,Credit Card,431.7,Stable,0,1
CUST_6121,Male,0,30,Month-to-Month,58.9,1767.0,Debit Card,361.3,Stable,2,0
CUST_6122,Male,0,17,Month-to-Month,44.89,763.13,UPI,444.7,Increasing,1,0
CUST_6123,Female,0,27,Two Year,66.89,1806.03,Credit Card,360.8,Stable,2,0
CUST_6124,Female,0,38,One Year,67.66,2571.08,Credit Card,264.6,Stable,0,0
CUST_6125,Female,0,55,One Year,63.53,3494.15,UPI,183.3,Decreasing,1,0
CUST_6126,Male,0,6,Month-to-Month,81.22,487.32,Credit Card,248.6,Stable,1,1
CUST_6127,Female,0,18,Month-to-Month,53.9,970.2,Credit Card,367.4,Increasing,1,0
CUST_6128,Male,0,45,One Year,85.76,3859.2,Net Banking,228.7,Decreasing,0,0
CUST_6129,Male,0,72,Month-to-Month,60.76,4374.72,Credit Card,431.8,Stable,2,0
CUST_6130,Female,1,25,Month-to-Month,34.0,850.0,Credit Card,263.9,Decreasing,1,0
CUST_6131,Female,0,36,Two Year,109.73,3950.28,Debit Card,179.5,Decreasing,0,0
CUST_6132,Male,0,1,Month-to-Month,31.46,31.46,UPI,268.6,Decreasing,2,1
CUST_6133,Female,0,26,One Year,90.71,2358.46,Credit Card,323.1,Increasing,1,0
CUST_6134,Female,0,17,Month-to-Month,65.97,1121.49,Debit Card,470.0,Stable,3,0
CUST_6135,Male,0,33,One Year,70.52,2327.16,Credit Card,311.3,Decreasing,0,0
CUST_6136,Female,0,58,Month-to-Month,48.2,2795.6,Debit Card,237.8,Stable,1,0
CUST_6137,Male,0,20,Month-to-Month,57.85,1157.0,Debit Card,441.7,Stable,1,0
CUST_6138,Male,1,19,One Year,89.9,1708.1,UPI,414.9,Stable,0,0
CUST_6139,Female,0,12,Two Year,42.28,507.36,Debit Card,289.2,Stable,2,0
CUST_6140,Male,1,1,Two Year,57.43,57.43,Net Banking,138.1,Decreasing,0,0
CUST_6141,Male,0,13,Month-to-Month,96.41,1253.33,Credit Card,241.8,Stable,6,0
CUST_6142,Female,1,5,Month-to-Month,55.35,276.75,Net Banking,372.6,Stable,0,0
CUST_6143,Female,0,6,One Year,70.72,424.32,Net Banking,424.9,Decreasing,0,0
CUST_6144,Female,0,27,Month-to-Month,72.76,1964.52,UPI,314.2,Decreasing,0,0
CUST_6145,Male,0,7,One Year,48.24,337.68,Net Banking,291.5,Decreasing,1,1
CUST_6146,Male,0,21,Month-to-Month,80.59,1692.39,UPI,248.7,Increasing,0,0
CUST_6147,Female,0,71,Month-to-Month,68.17,4840.07,Credit Card,374.6,Decreasing,0,0
CUST_6148,Male,0,15,One Year,49.97,749.55,Credit Card,198.3,Stable,0,0
CUST_6149,Female,1,6,Month-to-Month,85.82,514.92,UPI,245.2,Stable,1,0
CUST_6150,Female,1,60,One Year,73.63,4417.8,Debit Card,437.2,Stable,3,0
CUST_6151,Male,0,9,Month-to-Month,68.26,614.34,UPI,397.2,Stable,0,0
CUST_6152,Female,0,14,Two Year,62.24,871.36,UPI,448.5,Increasing,2,0
CUST_6153,Male,0,40,Month-to-Month,33.35,1334.0,Net Banking,234.8,Decreasing,1,0
CUST_6154,Male,0,7,Month-to-Month,66.17,463.19,Credit Card,174.9,Increasing,0,1
CUST_6155,Female,0,13,Two Year,20.0,260.0,Credit Card,448.0,Decreasing,2,1
CUST_6156,Male,0,7,One Year,88.45,619.15,Credit Card,373.7,Stable,3,0
CUST_6157,Female,1,40,Two Year,41.13,1645.2,UPI,402.7,Decreasing,3,0
CUST_6158,Male,0,7,One Year,83.49,584.43,UPI,375.2,Decreasing,2,1
CUST_6159,Male,0,29,Two Year,34.94,1013.26,Credit Card,485.6,Stable,0,0
CUST_6160,Male,0,18,Month-to-Month,37.6,676.8,UPI,370.8,Stable,0,1
CUST_6161,Female,0,12,Month-to-Month,51.46,617.52,Credit Card,320.9,Decreasing,1,1
CUST_6162,Male,0,18,Two Year,116.6,2098.8,Net Banking,332.5,Stable,2,0
CUST_6163,Female,0,14,Two Year,59.09,827.26,Net Banking,323.2,Increasing,3,0
CUST_6164,Male,0,10,One Year,111.89,1118.9,UPI,457.9,Decreasing,0,1
CUST_6165,Male,0,3,One Year,81.59,244.77,Debit Card,425.6,Stable,0,0
CUST_6166,Female,0,7,Two Year,63.52,444.64,Credit Card,458.9,Increasing,0,0
CUST_6167,Female,0,23,Month-to-Month,74.32,1709.36,Net Banking,99.8,Decreasing,0,0
CUST_6168,Female,0,15,One Year,78.36,1175.4,Debit Card,276.9,Stable,0,0
CUST_6169,Female,0,29,Month-to-Month,81.1,2351.9,Net Banking,210.9,Stable,3,0
CUST_6170,Female,0,21,Month-to-Month,103.13,2165.73,Credit Card,487.9,Stable,0,1
CUST_6171,Male,0,1,Month-to-Month,72.16,72.16,Credit Card,227.8,Increasing,1,1
CUST_6172,Male,0,27,Two Year,85.34,2304.18,Net Banking,362.4,Stable,0,0
CUST_6173,Female,1,6,One Year,118.94,713.64,UPI,501.2,Stable,0,0
CUST_6174,Male,0,20,Two Year,30.78,615.6,Credit Card,335.6,Stable,2,0
CUST_6175,Male,1,4,Month-to-Month,67.11,268.44,Debit Card,265.9,Decreasing,1,1
CUST_6176,Male,0,39,Month-to-Month,90.03,3511.17,Debit Card,323.2,Decreasing,2,1
CUST_6177,Female,0,34,Month-to-Month,35.35,1201.9,UPI,167.1,Stable,0,0
CUST_6178,Male,1,16,Month-to-Month,45.73,731.68,Net Banking,152.8,Stable,0,1
CUST_6179,Male,0,33,Month-to-Month,46.49,1534.17,Credit Card,357.9,Decreasing,0,0
CUST_6180,Male,0,8,Month-to-Month,79.58,636.64,Credit Card,58.4,Stable,1,0
CUST_6181,Female,0,11,Month-to-Month,83.15,914.65,UPI,295.5,Stable,1,0
CUST_6182,Male,1,38,Month-to-Month,47.94,1821.72,Credit Card,288.5,Stable,3,0
CUST_6183,Male,0,1,Month-to-Month,80.71,80.71,Credit Card,498.1,Stable,0,1
CUST_6184,Female,0,17,Two Year,53.79,914.43,Debit Card,354.8,Decreasing,1,1
CUST_6185,Female,0,25,One Year,101.4,2535.0,Debit Card,273.5,Increasing,1,0
CUST_6186,Male,1,13,Two Year,82.78,1076.14,Net Banking,396.2,Stable,1,0
CUST_6187,Male,0,45,Two Year,88.37,3976.65,Debit Card,320.2,Decreasing,1,0
CUST_6188,Female,0,54,Month-to-Month,109.72,5924.88,Net Banking,192.5,Decreasing,1,1
CUST_6189,Female,0,27,One Year,87.31,2357.37,Debit Card,331.1,Decreasing,2,1
CUST_6190,Female,0,6,One Year,55.76,334.56,Net Banking,317.2,Stable,1,0
CUST_6191,Female,0,33,Month-to-Month,73.09,2411.97,Credit Card,310.2,Stable,3,1
CUST_6192,Female,0,69,Two Year,37.22,2568.18,Credit Card,346.7,Stable,2,0
CUST_6193,Female,0,20,Month-to-Month,42.41,848.2,Debit Card,408.4,Stable,2,0
CUST_6194,Female,0,17,Month-to-Month,84.9,1443.3,Credit Card,338.3,Stable,2,0
CUST_6195,Male,0,8,One Year,111.84,894.72,Net Banking,173.8,Increasing,3,0
CUST_6196,Female,0,24,One Year,96.83,2323.92,UPI,150.1,Decreasing,1,1
CUST_6197,Female,0,18,One Year,78.54,1413.72,UPI,263.5,Stable,3,0
CUST_6198,Male,0,1,Month-to-Month,32.41,32.41,Credit Card,256.5,Decreasing,2,1
CUST_6199,Female,0,32,Month-to-Month,73.38,2348.16,Credit Card,337.1,Stable,1,0
CUST_6200,Female,1,5,Month-to-Month,44.85,224.25,Debit Card,434.1,Stable,2,1
CUST_6201,Male,0,72,Two Year,79.74,5741.28,Debit Card,457.9,Increasing,2,0
CUST_6202,Female,0,21,Two Year,36.89,774.69,Net Banking,236.6,Stable,3,0
